OBJECTID,Year,State,Agency,Unit ID,Fire Name,Local Incident Number,Alarm Date,Containment Date,Cause,Collection Method,Management Objective,GIS Calculated Acres,Comments,Complex Name,IRWIN ID,Fire Number (historical use),Complex ID,DECADES,Shape__Area,Shape__Length,month_yr,percent
6823,2005.0,CA,CDF,RRU,WOODHOUSE,00083672,2005-10-05 07:00:00,10/7/2005 7:00:00 AM,6,2.0,1.0,6532.973,,,,00001573,,2000-2009,38524675.375,32174.2754341296,2005-10,77.54545454545455
6827,2005.0,CA,CCO,VNC,SCHOOL INCIDENT,05101786,2005-11-18 08:00:00,11/21/2005 8:00:00 AM,11,2.0,1.0,3892.234,,,,00000000,,2000-2009,23141776.3125,24957.7514053286,2005-11,85.83333333333333
6828,2005.0,CA,CDF,MVU,BORDER#50,00008488,2005-10-05 07:00:00,10/5/2005 7:00:00 AM,9,1.0,1.0,3862.903,,,,00000861,,2000-2009,22076590.0585938,32141.4807180568,2005-10,77.54545454545455
6831,2005.0,CA,CDF,BDU,PARADISE,00006312,2005-06-22 07:00:00,6/25/2005 7:00:00 AM,14,1.0,1.0,3081.726,,,,00000140,,2000-2009,18212327.1054688,40194.4507130017,2005-06,108.85714285714286
6834,2005.0,CA,CCO,LAC,GORMAN,00189367,2005-09-03 07:00:00,9/6/2005 7:00:00 AM,14,8.0,1.0,2515.941,,,,00000000,,2000-2009,15139227.9453125,25755.7111390024,2005-09,66.61538461538461
6837,2005.0,CA,BIA,RRU,SOBOBA,00052091,2005-06-22 07:00:00,6/24/2005 7:00:00 AM,9,2.0,1.0,2076.458,,,,00000901,,2000-2009,12205233.8476563,20389.9532032713,2005-06,108.85714285714286
6838,2005.0,CA,CDF,BDU,PIONEER,00006148,2005-06-19 07:00:00,6/20/2005 7:00:00 AM,14,2.0,1.0,1877.539,,,,00006148,,2000-2009,11128952.59375,18247.7455704811,2005-06,108.85714285714286
6845,2005.0,CA,CCO,LAC,MUNZ,00134919,2005-06-27 07:00:00,6/28/2005 7:00:00 AM,7,8.0,1.0,1183.535,,,,00000000,,2000-2009,7101765.7265625,22936.3675586531,2005-06,108.85714285714286
6847,2005.0,CA,CCO,ORC,YORBA LINDA,00041267,2005-07-05 07:00:00,7/8/2005 7:00:00 AM,8,1.0,1.0,1078.504,,,,00041267,,2000-2009,6354590.140625,18434.9199353315,2005-07,89.5
6850,2005.0,CA,CDF,RRU,SAN TIMOTEO,00081558,2005-09-28 07:00:00,9/28/2005 7:00:00 AM,2,2.0,1.0,1014.641,,,,00001534,,2000-2009,5985910.87109375,12615.7316408458,2005-09,66.61538461538461
6852,2005.0,CA,CCO,LAC,TOVEY,05141999,2005-07-05 07:00:00,7/8/2005 7:00:00 AM,14,1.0,1.0,983.473,,,,05141999,,2000-2009,5879855.3125,17471.3743286342,2005-07,89.5
6870,2005.0,CA,CDF,MVU,VOLCAN,00007518,2005-09-06 07:00:00,9/9/2005 7:00:00 AM,7,1.0,1.0,617.5821,,,,00000724,,2000-2009,3574121.765625,9785.59840456803,2005-09,66.61538461538461
6889,2005.0,CA,CCO,LAC,SIERRA,00149034,2005-07-13 07:00:00,4/14/2005 7:00:00 AM,8,8.0,1.0,364.3786,,,,00000000,,2000-2009,2176595.1484375,11994.7678114112,2005-07,89.5
6893,2005.0,CA,CDF,MVU,BORDER#44,00007346,2005-09-02 07:00:00,9/3/2005 7:00:00 AM,19,6.0,1.0,340.4808,,,,00000693,,2000-2009,1946721.14453125,5686.0647604317,2005-09,66.61538461538461
6897,2005.0,CA,CDF,RRU,ELM,00046137,2005-06-02 07:00:00,6/4/2005 7:00:00 AM,14,2.0,1.0,271.6541,,,,00000783,,2000-2009,1599621.171875,6366.10694164443,2005-06,108.85714285714286
6900,2005.0,CA,CDF,MVU,BORDER#48,00008305,2005-09-30 07:00:00,10/1/2005 7:00:00 AM,19,6.0,1.0,257.1609,,,,00000835,,2000-2009,1470258.71484375,4938.79695429035,2005-09,66.61538461538461
6902,2005.0,CA,CDF,BDU,WARM SPRINGS,00003456,2005-04-07 07:00:00,4/7/2005 7:00:00 AM,7,6.0,1.0,249.2337,,,,00000020,,2000-2009,1599110.69921875,5793.7192448532,2005-04,150.61904761904762
6906,2005.0,CA,CCO,LAC,RANGE,00153000,2005-07-19 07:00:00,7/19/2005 7:00:00 AM,7,8.0,1.0,238.9379,,,,00000000,,2000-2009,1432929.796875,6491.05678471748,2005-07,89.5
6909,2005.0,CA,CDF,SLU,CRESTON,00006113,2005-07-23 07:00:00,7/23/2005 7:00:00 AM,2,1.0,1.0,230.0945,,,,00000249,,2000-2009,1409015.8984375,5610.42252055109,2005-07,89.5
6917,2005.0,CA,CDF,BDU,HATCHERY,00010450,2005-09-28 07:00:00,9/28/2005 7:00:00 AM,2,6.0,1.0,200.118,,,,00000388,,2000-2009,1183583.45703125,4664.77638812032,2005-09,66.61538461538461
6918,2005.0,CA,CDF,RRU,BELLA,00074829,2005-09-05 07:00:00,9/7/2005 7:00:00 AM,2,1.0,1.0,198.5372,,,,00074829,,2000-2009,1160431.48046875,6151.87943121848,2005-09,66.61538461538461
6922,2005.0,CA,CDF,RRU,INDIAN 2,00075965,2005-09-09 07:00:00,9/9/2005 7:00:00 AM,4,2.0,1.0,188.7452,,,,00001441,,2000-2009,1114126.8828125,5593.66421414637,2005-09,66.61538461538461
6925,2005.0,CA,CCO,LAC,SAN CLEMENTE,00148153,2005-07-13 07:00:00,7/13/2005 7:00:00 AM,14,8.0,1.0,179.3562,,,,00000000,,2000-2009,1052707.66015625,7377.70727483942,2005-07,89.5
6929,2005.0,CA,CDF,SLU,BLUE,00006590,2005-08-05 07:00:00,8/5/2005 7:00:00 AM,2,6.0,1.0,157.1962,,,,00000283,,2000-2009,960466.3359375,4452.48122842337,2005-08,73.92857142857143
6934,2005.0,CA,CCO,LAC,D,00134950,2005-06-27 07:00:00,6/28/2005 7:00:00 AM,14,8.0,1.0,147.3097,,,,00000000,,2000-2009,885478.87890625,7899.66595916023,2005-06,108.85714285714286
6936,2005.0,CA,CDF,SLU,GENESEO,00006983,2005-08-18 07:00:00,8/18/2005 7:00:00 AM,14,1.0,1.0,141.1954,,,,00000313,,2000-2009,866375.58203125,5265.93637176813,2005-08,73.92857142857143
6937,2005.0,CA,CCO,LAC,PALMDALE,00138081,2005-07-01 07:00:00,7/1/2005 7:00:00 AM,7,8.0,1.0,140.4415,,,,00000000,,2000-2009,840639.703125,4439.38616563015,2005-07,89.5
6939,2005.0,CA,CCO,LAC,QUINN,00163678,2005-08-01 07:00:00,8/1/2005 7:00:00 AM,2,8.0,1.0,135.9906,,,,00000000,,2000-2009,811177.48046875,5069.69834147731,2005-08,73.92857142857143
6940,2005.0,CA,CCO,LAC,OAK,00133371,2005-06-25 07:00:00,6/25/2005 7:00:00 AM,2,8.0,1.0,133.6879,,,,00000000,,2000-2009,798078.8203125,6832.66509859933,2005-06,108.85714285714286
6943,2005.0,CA,CCO,LAC,QUARTZ,00142171,2005-07-06 07:00:00,7/6/2005 7:00:00 AM,14,8.0,1.0,127.2757,,,,00000000,,2000-2009,763276.2109375,4892.63996561993,2005-07,89.5
6945,2005.0,CA,CDF,BDU,OAK HILL,00005090,2005-05-21 07:00:00,5/21/2005 7:00:00 AM,2,6.0,1.0,121.7351,,,,00000068,,2000-2009,725030.51171875,4207.19030500992,2005-05,139.64285714285714
6948,2005.0,CA,CDF,MVU,BORDER#31,00006006,2005-07-29 07:00:00,7/31/2005 7:00:00 AM,19,6.0,1.0,115.3146,,,,00000533,,2000-2009,658936.421875,3997.40137322656,2005-07,89.5
6950,2005.0,CA,CDF,MVU,PROCTOR,00005758,2005-07-23 07:00:00,7/23/2005 7:00:00 AM,1,1.0,1.0,112.7554,,,,00000507,,2000-2009,645823.86328125,6004.04668839885,2005-07,89.5
6954,2005.0,CA,CDF,RRU,BOREL,00072152,2005-08-27 07:00:00,8/27/2005 7:00:00 AM,2,6.0,1.0,104.5349,,,,00001353,,2000-2009,611032.86328125,3801.18673073448,2005-08,73.92857142857143
6957,2005.0,CA,CDF,RRU,ROCK,00062519,2005-07-26 07:00:00,7/27/2005 7:00:00 AM,1,6.0,1.0,99.37663,,,,00001188,,2000-2009,579033.54296875,3220.66719847917,2005-07,89.5
6961,2005.0,CA,CDF,BDU,RIVER,00003173,2005-03-30 08:00:00,3/31/2005 8:00:00 AM,14,6.0,1.0,86.45296,,,,00000017,,2000-2009,555268.07421875,3291.07689472634,2005-03,168.5
6963,2005.0,CA,CDF,MVU,BORDER#33,00006114,2005-07-31 07:00:00,7/31/2005 7:00:00 AM,19,6.0,1.0,81.55564,,,,00000547,,2000-2009,466017.40625,3464.04795641128,2005-07,89.5
6974,2005.0,CA,CDF,RRU,WARREN,00054718,2005-07-01 07:00:00,7/1/2005 7:00:00 AM,2,6.0,1.0,72.73019,,,,00000985,,2000-2009,427188.5703125,2911.08333574963,2005-07,89.5
6981,2005.0,CA,CDF,MVU,PAUMA,00005091,2005-07-05 07:00:00,7/5/2005 7:00:00 AM,14,1.0,1.0,65.13988,,,,00000404,,2000-2009,378750.0,3256.91468631553,2005-07,89.5
6983,2005.0,CA,CDF,SLU,COTTONWOOD,00006490,2005-08-02 07:00:00,8/18/2005 7:00:00 AM,10,1.0,1.0,64.27149,,,,00000275,,2000-2009,396019.47265625,3192.16118085371,2005-08,73.92857142857143
6988,2005.0,CA,CDF,MVU,MAGEE,00008233,2005-09-28 07:00:00,9/28/2005 7:00:00 AM,14,6.0,1.0,58.89873,,,,00000820,,2000-2009,342888.51171875,3951.86841988234,2005-09,66.61538461538461
6992,2005.0,CA,CDF,SLU,ARROW IC,00004867,2005-06-21 07:00:00,6/21/2005 7:00:00 AM,2,6.0,1.0,54.39982,,,,00010229,,2000-2009,331168.0546875,2315.07406849106,2005-06,108.85714285714286
6996,2005.0,CA,CDF,MVU,CHURCH,00005100,2005-07-05 07:00:00,7/5/2005 7:00:00 AM,14,1.0,1.0,50.89993,,,,00000403,,2000-2009,291366.1875,2630.63976754803,2005-07,89.5
7000,2005.0,CA,CDF,RRU,HIGHWAY,00042924,2005-05-22 07:00:00,5/23/2005 7:00:00 AM,3,6.0,1.0,48.30418,,,,00000700,,2000-2009,284631.77734375,3460.59905627105,2005-05,139.64285714285714
7002,2005.0,CA,CDF,MVU,BORDER#26,00005591,2005-07-19 07:00:00,7/19/2005 7:00:00 AM,8,6.0,1.0,45.34185,,,,00000470,,2000-2009,259136.73828125,3202.17206076375,2005-07,89.5
7004,2005.0,CA,CDF,RRU,IDYLLWILD,00074510,2005-09-04 07:00:00,9/4/2005 7:00:00 AM,14,6.0,1.0,45.28365,,,,00001398,,2000-2009,266712.203125,2754.37807853072,2005-09,66.61538461538461
7005,2005.0,CA,CDF,MVU,RINCON#15,00008273,2005-09-29 07:00:00,9/29/2005 7:00:00 AM,7,6.0,1.0,44.80779,,,,00000831,,2000-2009,260178.59765625,2661.86437092624,2005-09,66.61538461538461
7007,2005.0,CA,CDF,MVU,BEAUTY,00005664,2005-07-21 07:00:00,7/21/2005 7:00:00 AM,1,2.0,1.0,43.76506,,,,00000482,,2000-2009,254778.2265625,2833.765264009,2005-07,89.5
7012,2005.0,CA,CDF,MVU,RAILROAD,00004244,2005-06-11 07:00:00,6/11/2005 7:00:00 AM,6,1.0,1.0,40.28241,,,,00000293,,2000-2009,230532.4453125,2073.679389328,2005-06,108.85714285714286
7016,2005.0,CA,CDF,SLU,GILARDI 1,00007017,2005-08-19 07:00:00,8/19/2005 7:00:00 AM,2,1.0,1.0,37.72938,,,,00000315,,2000-2009,229970.81640625,2321.49875323901,2005-08,73.92857142857143
7017,2005.0,CA,CDF,MVU,RIBBONWOOD,00004759,2005-06-26 07:00:00,6/26/2005 7:00:00 AM,8,1.0,1.0,35.56261,,,,00000351,,2000-2009,203749.14453125,2289.48794780178,2005-06,108.85714285714286
7019,2005.0,CA,CDF,MVU,BORDER#6,00003439,2005-05-15 07:00:00,5/15/2005 7:00:00 AM,19,1.0,1.0,34.67287,,,,00000215,,2000-2009,198369.421875,2156.1423430595,2005-05,139.64285714285714
7023,2005.0,CA,CDF,SLU,DONOVAN,00006114,2005-07-24 07:00:00,7/24/2005 7:00:00 AM,10,6.0,1.0,32.0484,,,,00000250,,2000-2009,196287.25390625,1961.10141540597,2005-07,89.5
7030,2005.0,CA,CDF,SLU,COTTON C,00007213,2005-08-25 07:00:00,8/25/2005 7:00:00 AM,10,1.0,1.0,28.31183,,,,00000328,,2000-2009,174387.8515625,1886.24687636881,2005-08,73.92857142857143
7034,2005.0,CA,CDF,MVU,SPICE,00008761,2005-10-13 07:00:00,10/13/2005 7:00:00 AM,14,1.0,1.0,25.27591,,,,00000908,,2000-2009,144788.5078125,1993.44145541146,2005-10,77.54545454545455
7044,2005.0,CA,CDF,MVU,BORDER#49,00008484,2005-10-05 07:00:00,10/5/2005 7:00:00 AM,19,6.0,1.0,21.9096,,,,00000860,,2000-2009,125274.07421875,1934.07282994424,2005-10,77.54545454545455
7050,2005.0,CA,CDF,SLU,REST STOP,00008540,2005-10-06 07:00:00,10/6/2005 7:00:00 AM,2,6.0,1.0,20.66887,,,,00000410,,2000-2009,127031.84765625,2267.3742299776,2005-10,77.54545454545455
